tweet_id, created_at, retweet_count, favorite_count
780496263422808064,2016-09-26 19:56:24+00:00,3492,0
780476555013349377,2016-09-26 18:38:05+00:00,107,0
780459368902959104,2016-09-26 17:29:48+00:00,1019,5088
780192070812196864,2016-09-25 23:47:39+00:00,2131,8369
780092040432480260,2016-09-25 17:10:10+00:00,2180,0
780074436359819264,2016-09-25 16:00:13+00:00,4688,11635
779834332596887552,2016-09-25 00:06:08+00:00,6640,18097
779377524342161408,2016-09-23 17:50:56+00:00,2954,8418
779124354206535695,2016-09-23 01:04:56+00:00,17310,0
779056095788752897,2016-09-22 20:33:42+00:00,4297,14184
778990705243029504,2016-09-22 16:13:51+00:00,6784,19134
778774459159379968,2016-09-22 01:54:34+00:00,9353,0
778764940568104960,2016-09-22 01:16:45+00:00,345,830
778748913645780993,2016-09-22 00:13:04+00:00,1233,6600
778650543019483137,2016-09-21 17:42:10+00:00,1416,5524
778624900596654080,2016-09-21 16:00:17+00:00,959,4421
778408200802557953,2016-09-21 01:39:11+00:00,4092,13108
778396591732486144,2016-09-21 00:53:04+00:00,11561,0
778383385161035776,2016-09-21 00:00:35+00:00,1040,5601
778286810187399168,2016-09-20 17:36:50+00:00,3129,9946
778039087836069888,2016-09-20 01:12:28+00:00,2511,8136
778027034220126208,2016-09-20 00:24:34+00:00,1520,6314
777953400541634568,2016-09-19 19:31:59+00:00,3336,0
777885040357281792,2016-09-19 15:00:20+00:00,1546,6112
777684233540206592,2016-09-19 01:42:24+00:00,2784,10806
777641927919427584,2016-09-18 22:54:18+00:00,4002,0
777621514455814149,2016-09-18 21:33:11+00:00,2379,8397
777189768882946048,2016-09-17 16:57:35+00:00,4069,13605
776819012571455488,2016-09-16 16:24:19+00:00,12915,0
776813020089548800,2016-09-16 16:00:31+00:00,1139,4686
776477788987613185,2016-09-15 17:48:25+00:00,2619,8423
776249906839351296,2016-09-15 02:42:54+00:00,8631,0
776218204058357768,2016-09-15 00:36:55+00:00,14996,28604
776201521193218049,2016-09-14 23:30:38+00:00,2384,9190
776113305656188928,2016-09-14 17:40:06+00:00,4118,11318
776088319444877312,2016-09-14 16:00:49+00:00,143,1750
775898661951791106,2016-09-14 03:27:11+00:00,15853,0
775842724423557120,2016-09-13 23:44:54+00:00,2510,11238
775733305207554048,2016-09-13 16:30:07+00:00,3783,13329
775729183532220416,2016-09-13 16:13:44+00:00,4368,12468
775364825476165632,2016-09-12 16:05:54+00:00,2792,7077
775350846108426240,2016-09-12 15:10:21+00:00,3696,9750
775085132600442880,2016-09-11 21:34:30+00:00,4465,14909
774757898236878852,2016-09-10 23:54:11+00:00,1687,8282
774639387460112384,2016-09-10 16:03:16+00:00,1643,6467
774314403806253056,2016-09-09 18:31:54+00:00,5198,20915
773985732834758656,2016-09-08 20:45:53+00:00,3658,10330
773922284943896577,2016-09-08 16:33:46+00:00,1653,6154
773704687002451968,2016-09-08 02:09:06+00:00,1529,6348
773670353721753600,2016-09-07 23:52:41+00:00,1248,5147
773547596996571136,2016-09-07 15:44:53+00:00,5798,21188
773336787167145985,2016-09-07 01:47:12+00:00,4780,0
773308824254029826,2016-09-06 23:56:05+00:00,7090,22407
773247561583001600,2016-09-06 19:52:39+00:00,3074,9073
773191612633579521,2016-09-06 16:10:20+00:00,3899,9583
772877495989305348,2016-09-05 19:22:09+00:00,3659,8212
772826264096874500,2016-09-05 15:58:34+00:00,2242,7709
772615324260794368,2016-09-05 02:00:22+00:00,3188,0
772581559778025472,2016-09-04 23:46:12+00:00,1615,6230
772193107915964416,2016-09-03 22:02:38+00:00,1311,5762
772152991789019136,2016-09-03 19:23:13+00:00,1077,3662
772117678702071809,2016-09-03 17:02:54+00:00,697,3606
772114945936949249,2016-09-03 16:52:02+00:00,448,2619
772102971039580160,2016-09-03 16:04:27+00:00,886,3829
771908950375665664,2016-09-03 03:13:29+00:00,1790,6294
771770456517009408,2016-09-02 18:03:10+00:00,3201,11498
771500966810099713,2016-09-02 00:12:18+00:00,2467,7921
771380798096281600,2016-09-01 16:14:48+00:00,4780,10079
771171053431250945,2016-09-01 02:21:21+00:00,7018,0
771136648247640064,2016-09-01 00:04:38+00:00,2759,8765
771102124360998913,2016-08-31 21:47:27+00:00,1360,5964
771014301343748096,2016-08-31 15:58:28+00:00,1568,6600
770787852854652928,2016-08-31 00:58:39+00:00,1134,4718
770772759874076672,2016-08-30 23:58:40+00:00,1346,4962
770655142660169732,2016-08-30 16:11:18+00:00,1691,7046
770414278348247044,2016-08-30 00:14:12+00:00,1974,6055
770293558247038976,2016-08-29 16:14:30+00:00,1380,5937
770093767776997377,2016-08-29 03:00:36+00:00,2877,0
770069151037685760,2016-08-29 01:22:47+00:00,2159,7270
769940425801170949,2016-08-28 16:51:16+00:00,9008,29889
769695466921623552,2016-08-28 00:37:54+00:00,1595,6159
769335591808995329,2016-08-27 00:47:53+00:00,7295,0
769212283578875904,2016-08-26 16:37:54+00:00,1629,5160
768970937022709760,2016-08-26 00:38:52+00:00,6125,13654
768909767477751808,2016-08-25 20:35:48+00:00,2516,0
768855141948723200,2016-08-25 16:58:45+00:00,844,4009
768609597686943744,2016-08-25 00:43:02+00:00,1126,3924
768596291618299904,2016-08-24 23:50:10+00:00,1215,4817
768554158521745409,2016-08-24 21:02:45+00:00,5486,0
768473857036525572,2016-08-24 15:43:39+00:00,3228,13016
768193404517830656,2016-08-23 21:09:14+00:00,3336,10394
767884188863397888,2016-08-23 00:40:31+00:00,1283,4532
767754930266464257,2016-08-22 16:06:54+00:00,5062,15284
767500508068192258,2016-08-21 23:15:55+00:00,2194,7180
767191397493538821,2016-08-21 02:47:37+00:00,3555,11765
767122157629476866,2016-08-20 22:12:29+00:00,2702,9719
766793450729734144,2016-08-20 00:26:19+00:00,1277,4830
766714921925144576,2016-08-19 19:14:16+00:00,358,2499
766693177336135680,2016-08-19 17:47:52+00:00,749,3850
766423258543644672,2016-08-18 23:55:18+00:00,1483,5736
766313316352462849,2016-08-18 16:38:26+00:00,1774,6467
766078092750233600,2016-08-18 01:03:45+00:00,2475,0
766069199026450432,2016-08-18 00:28:24+00:00,800,4025
766008592277377025,2016-08-17 20:27:34+00:00,470,3597
765719909049503744,2016-08-17 01:20:27+00:00,2037,6927
765669560888528897,2016-08-16 22:00:23+00:00,1160,4952
765395769549590528,2016-08-16 03:52:26+00:00,3193,25591
765371061932261376,2016-08-16 02:14:15+00:00,2054,6788
765222098633691136,2016-08-15 16:22:20+00:00,3188,11115
764857477905154048,2016-08-14 16:13:27+00:00,1676,6185
764259802650378240,2016-08-13 00:38:30+00:00,1423,5751
763956972077010945,2016-08-12 04:35:10+00:00,50,739
763837565564780549,2016-08-11 20:40:41+00:00,3896,11989
763183847194451968,2016-08-10 01:23:03+00:00,1391,5139
763167063695355904,2016-08-10 00:16:21+00:00,2826,0
763103485927849985,2016-08-09 20:03:43+00:00,2170,7048
762699858130116608,2016-08-08 17:19:51+00:00,3390,11576
762471784394268675,2016-08-08 02:13:34+00:00,6034,10704
762464539388485633,2016-08-08 01:44:46+00:00,3922,9842
762316489655476224,2016-08-07 15:56:28+00:00,1046,4574
762035686371364864,2016-08-06 21:20:40+00:00,14605,30355
761976711479193600,2016-08-06 17:26:19+00:00,1873,5155
761750502866649088,2016-08-06 02:27:27+00:00,3666,0
761745352076779520,2016-08-06 02:06:59+00:00,817,4093
761672994376806400,2016-08-05 21:19:27+00:00,27344,47146
761599872357261312,2016-08-05 16:28:54+00:00,1117,3951
761371037149827077,2016-08-05 01:19:35+00:00,17033,0
761334018830917632,2016-08-04 22:52:29+00:00,1365,4941
761292947749015552,2016-08-04 20:09:17+00:00,1026,4286
761227390836215808,2016-08-04 15:48:47+00:00,1481,5100
761004547850530816,2016-08-04 01:03:17+00:00,3274,10848
760893934457552897,2016-08-03 17:43:45+00:00,912,3637
760656994973933572,2016-08-03 02:02:14+00:00,1789,6284
760641137271070720,2016-08-03 00:59:13+00:00,1210,4765
760539183865880579,2016-08-02 18:14:06+00:00,3403,7212
760521673607086080,2016-08-02 17:04:31+00:00,1310,3999
760290219849637889,2016-08-02 01:44:48+00:00,10791,25580
760252756032651264,2016-08-01 23:15:56+00:00,813,3774
760190180481531904,2016-08-01 19:07:17+00:00,1682,5447
760153949710192640,2016-08-01 16:43:19+00:00,30,0
759943073749200896,2016-08-01 02:45:22+00:00,1964,5661
759846353224826880,2016-07-31 20:21:02+00:00,1849,6410
759793422261743616,2016-07-31 16:50:42+00:00,1794,5682
759557299618865152,2016-07-31 01:12:26+00:00,1125,4472
759447681597108224,2016-07-30 17:56:51+00:00,2320,8097
759446261539934208,2016-07-30 17:51:13+00:00,459,1595
759197388317847553,2016-07-30 01:22:17+00:00,1834,5797
759159934323924993,2016-07-29 22:53:27+00:00,1095,0
759099523532779520,2016-07-29 18:53:24+00:00,3906,13862
759047813560868866,2016-07-29 15:27:55+00:00,1886,6181
758854675097526272,2016-07-29 02:40:28+00:00,857,3392
758828659922702336,2016-07-29 00:57:05+00:00,3630,10687
758740312047005698,2016-07-28 19:06:01+00:00,1518,5462
758474966123810816,2016-07-28 01:31:38+00:00,936,3615
758467244762497024,2016-07-28 01:00:57+00:00,2068,4564
758405701903519748,2016-07-27 20:56:24+00:00,1795,4954
758355060040593408,2016-07-27 17:35:10+00:00,989,3214
758099635764359168,2016-07-27 00:40:12+00:00,9353,18079
758041019896193024,2016-07-26 20:47:17+00:00,346,2572
757741869644341248,2016-07-26 00:58:34+00:00,3080,6539
757729163776290825,2016-07-26 00:08:05+00:00,7381,0
757725642876129280,2016-07-25 23:54:05+00:00,1130,4326
757611664640446465,2016-07-25 16:21:11+00:00,1024,4361
757597904299253760,2016-07-25 15:26:30+00:00,284,0
757596066325864448,2016-07-25 15:19:12+00:00,984,4141
757400162377592832,2016-07-25 02:20:45+00:00,6443,14407
757393109802180609,2016-07-25 01:52:43+00:00,1619,5532
757354760399941633,2016-07-24 23:20:20+00:00,1325,4291
756998049151549440,2016-07-23 23:42:53+00:00,1875,5981
756939218950160384,2016-07-23 19:49:07+00:00,1886,6337
756651752796094464,2016-07-23 00:46:50+00:00,1218,4792
756526248105566208,2016-07-22 16:28:07+00:00,3370,9902
756303284449767430,2016-07-22 01:42:09+00:00,1036,3756
756288534030475264,2016-07-22 00:43:32+00:00,16644,42001
756275833623502848,2016-07-21 23:53:04+00:00,1437,6076
755955933503782912,2016-07-21 02:41:54+00:00,2685,6956
755206590534418437,2016-07-19 01:04:16+00:00,5011,15632
755110668769038337,2016-07-18 18:43:07+00:00,10412,20150
754874841593970688,2016-07-18 03:06:01+00:00,7410,0
754856583969079297,2016-07-18 01:53:28+00:00,2353,6570
754747087846248448,2016-07-17 18:38:22+00:00,487,2456
754482103782404096,2016-07-17 01:05:25+00:00,1829,5031
754449512966619136,2016-07-16 22:55:55+00:00,691,3560
754120377874386944,2016-07-16 01:08:03+00:00,2210,7521
753655901052166144,2016-07-14 18:22:23+00:00,2042,5543
753420520834629632,2016-07-14 02:47:04+00:00,3318,7485
753398408988139520,2016-07-14 01:19:12+00:00,1775,5454
753375668877008896,2016-07-13 23:48:51+00:00,2180,7275
753298634498793472,2016-07-13 18:42:44+00:00,5326,0
753294487569522689,2016-07-13 18:26:16+00:00,974,3181
753039830821511168,2016-07-13 01:34:21+00:00,19580,35243
753026973505581056,2016-07-13 00:43:15+00:00,895,3727
752932432744185856,2016-07-12 18:27:35+00:00,6428,11989
752917284578922496,2016-07-12 17:27:23+00:00,1471,6612
752701944171524096,2016-07-12 03:11:42+00:00,2679,0
752682090207055872,2016-07-12 01:52:49+00:00,1489,5714
752660715232722944,2016-07-12 00:27:52+00:00,1459,4146
752568224206688256,2016-07-11 18:20:21+00:00,2136,5222
752519690950500352,2016-07-11 15:07:30+00:00,3221,6995
752334515931054080,2016-07-11 02:51:40+00:00,1028,3645
752309394570878976,2016-07-11 01:11:51+00:00,15180,0
752173152931807232,2016-07-10 16:10:29+00:00,1711,5659
751950017322246144,2016-07-10 01:23:49+00:00,854,2900
751937170840121344,2016-07-10 00:32:46+00:00,1227,4916
751830394383790080,2016-07-09 17:28:29+00:00,1822,5535
751793661361422336,2016-07-09 15:02:31+00:00,2690,5507
751598357617971201,2016-07-09 02:06:27+00:00,2879,7559
751583847268179968,2016-07-09 01:08:47+00:00,1021,4178
751538714308972544,2016-07-08 22:09:27+00:00,1172,4809
751456908746354688,2016-07-08 16:44:23+00:00,940,3065
751251247299190784,2016-07-08 03:07:09+00:00,5498,11926
751205363882532864,2016-07-08 00:04:50+00:00,1702,6010
751132876104687617,2016-07-07 19:16:47+00:00,1206,4813
750868782890057730,2016-07-07 01:47:22+00:00,1282,4553
750719632563142656,2016-07-06 15:54:42+00:00,4679,12505
750506206503038976,2016-07-06 01:46:38+00:00,1073,4210
750429297815552001,2016-07-05 20:41:01+00:00,4002,12514
750383411068534784,2016-07-05 17:38:41+00:00,1064,4332
750381685133418496,2016-07-05 17:31:49+00:00,27,677
750147208377409536,2016-07-05 02:00:06+00:00,896,2965
750132105863102464,2016-07-05 01:00:05+00:00,1207,3437
750117059602808832,2016-07-05 00:00:18+00:00,1234,4136
750101899009982464,2016-07-04 23:00:03+00:00,789,2903
750086836815486976,2016-07-04 22:00:12+00:00,500,2061
750071704093859840,2016-07-04 21:00:04+00:00,3101,7398
750056684286914561,2016-07-04 20:00:23+00:00,842,3007
750041628174217216,2016-07-04 19:00:33+00:00,578,3012
750026558547456000,2016-07-04 18:00:41+00:00,735,2576
750011400160841729,2016-07-04 17:00:26+00:00,842,3067
749996283729883136,2016-07-04 16:00:22+00:00,768,2889
749981277374128128,2016-07-04 15:00:45+00:00,2315,4857
749774190421639168,2016-07-04 01:17:51+00:00,1247,4436
749417653287129088,2016-07-03 01:41:06+00:00,1535,5799
749403093750648834,2016-07-03 00:43:15+00:00,499,2481
749395845976588288,2016-07-03 00:14:27+00:00,3227,8115
749317047558017024,2016-07-02 19:01:20+00:00,2088,5185
749075273010798592,2016-07-02 03:00:36+00:00,1929,5465
749064354620928000,2016-07-02 02:17:13+00:00,1436,4573
749036806121881602,2016-07-02 00:27:45+00:00,745,2937
748977405889503236,2016-07-01 20:31:43+00:00,3191,10221
748932637671223296,2016-07-01 17:33:49+00:00,2106,5504
748705597323898880,2016-07-01 02:31:39+00:00,894,2635
748699167502000129,2016-07-01 02:06:06+00:00,1486,4497
748692773788876800,2016-07-01 01:40:41+00:00,1248,4010
748575535303884801,2016-06-30 17:54:50+00:00,1853,5756
748568946752774144,2016-06-30 17:28:39+00:00,629,2092
748346686624440324,2016-06-30 02:45:28+00:00,1149,4959
748337862848962560,2016-06-30 02:10:24+00:00,3829,7199
748324050481647620,2016-06-30 01:15:31+00:00,711,3514
748307329658011649,2016-06-30 00:09:04+00:00,668,3508
748220828303695873,2016-06-29 18:25:21+00:00,7266,13384
747963614829678593,2016-06-29 01:23:16+00:00,2000,5473
747933425676525569,2016-06-28 23:23:19+00:00,2405,6287
747885874273214464,2016-06-28 20:14:22+00:00,901,2769
747844099428986880,2016-06-28 17:28:22+00:00,695,2681
747816857231626240,2016-06-28 15:40:07+00:00,1085,4582
747651430853525504,2016-06-28 04:42:46+00:00,143,1295
747648653817413632,2016-06-28 04:31:44+00:00,5440,12214
747600769478692864,2016-06-28 01:21:27+00:00,530,2211
747594051852075008,2016-06-28 00:54:46+00:00,970,3482
747512671126323200,2016-06-27 19:31:23+00:00,1510,5225
747461612269887489,2016-06-27 16:08:30+00:00,974,3665
747439450712596480,2016-06-27 14:40:26+00:00,1786,5124
747242308580548608,2016-06-27 01:37:04+00:00,2707,0
747219827526344708,2016-06-27 00:07:44+00:00,1469,4983
747204161125646336,2016-06-26 23:05:29+00:00,851,3185
747103485104099331,2016-06-26 16:25:26+00:00,3700,9055
746906459439529985,2016-06-26 03:22:31+00:00,274,2765
746872823977771008,2016-06-26 01:08:52+00:00,1994,5680
746818907684614144,2016-06-25 21:34:37+00:00,1634,5039
746790600704425984,2016-06-25 19:42:08+00:00,1499,4600
746757706116112384,2016-06-25 17:31:25+00:00,3652,9032
746726898085036033,2016-06-25 15:29:00+00:00,1675,5733
746542875601690625,2016-06-25 03:17:46+00:00,1771,4776
746521445350707200,2016-06-25 01:52:36+00:00,919,0
746507379341139972,2016-06-25 00:56:43+00:00,1010,4417
746369468511756288,2016-06-24 15:48:42+00:00,1523,5883
746131877086527488,2016-06-24 00:04:36+00:00,2037,6513
746056683365994496,2016-06-23 19:05:49+00:00,759,3387
745789745784041472,2016-06-23 01:25:06+00:00,989,3770
745712589599014916,2016-06-22 20:18:30+00:00,2172,6635
745433870967832576,2016-06-22 01:50:58+00:00,2365,6690
745422732645535745,2016-06-22 01:06:43+00:00,2242,8091
745314880350101504,2016-06-21 17:58:09+00:00,2544,6747
745074613265149952,2016-06-21 02:03:25+00:00,3264,7434
745057283344719872,2016-06-21 00:54:33+00:00,2087,6878
744995568523612160,2016-06-20 20:49:19+00:00,574,2799
744971049620602880,2016-06-20 19:11:53+00:00,2493,7439
744709971296780288,2016-06-20 01:54:27+00:00,1469,5317
744334592493166593,2016-06-19 01:02:50+00:00,1972,6424
744234799360020481,2016-06-18 18:26:18+00:00,72264,147443
744223424764059648,2016-06-18 17:41:06+00:00,335,1557
743980027717509120,2016-06-18 01:33:55+00:00,1029,3961
743895849529389061,2016-06-17 19:59:26+00:00,902,3464
743835915802583040,2016-06-17 16:01:16+00:00,1926,0
743609206067040256,2016-06-17 01:00:24+00:00,1297,4228
743595368194129920,2016-06-17 00:05:25+00:00,6083,17282
743545585370791937,2016-06-16 20:47:36+00:00,882,3335
743510151680958465,2016-06-16 18:26:48+00:00,3487,7538
743253157753532416,2016-06-16 01:25:36+00:00,1142,3997
743222593470234624,2016-06-15 23:24:09+00:00,1785,5853
743210557239623680,2016-06-15 22:36:19+00:00,1265,3622
742534281772302336,2016-06-14 01:49:03+00:00,3345,6671
742528092657332225,2016-06-14 01:24:27+00:00,1831,4179
742465774154047488,2016-06-13 21:16:49+00:00,3676,6861
742423170473463808,2016-06-13 18:27:32+00:00,3492,9288
742385895052087300,2016-06-13 15:59:24+00:00,1826,6420
742161199639494656,2016-06-13 01:06:33+00:00,1272,4065
742150209887731712,2016-06-13 00:22:53+00:00,1441,4805
741793263812808706,2016-06-12 00:44:30+00:00,1406,4284
741743634094141440,2016-06-11 21:27:17+00:00,2557,7696
741438259667034112,2016-06-11 01:13:51+00:00,760,3477
741303864243200000,2016-06-10 16:19:48+00:00,2995,8305
741099773336379392,2016-06-10 02:48:49+00:00,5142,9400
741067306818797568,2016-06-10 00:39:48+00:00,2877,9038
740995100998766593,2016-06-09 19:52:53+00:00,2527,5961
740711788199743490,2016-06-09 01:07:06+00:00,885,3205
740699697422163968,2016-06-09 00:19:04+00:00,723,2696
740676976021798912,2016-06-08 22:48:46+00:00,6356,17166
740373189193256964,2016-06-08 02:41:38+00:00,12389,33135
740365076218183684,2016-06-08 02:09:24+00:00,397,2305
740359016048689152,2016-06-08 01:45:19+00:00,808,3097
740214038584557568,2016-06-07 16:09:13+00:00,1826,6311
739979191639244800,2016-06-07 00:36:02+00:00,5486,18846
739932936087216128,2016-06-06 21:32:13+00:00,1003,3830
739844404073074688,2016-06-06 15:40:26+00:00,806,3593
739623569819336705,2016-06-06 01:02:55+00:00,1267,3557
739606147276148736,2016-06-05 23:53:41+00:00,1531,5083
739544079319588864,2016-06-05 19:47:03+00:00,19680,37146
739485634323156992,2016-06-05 15:54:48+00:00,2695,6713
739238157791694849,2016-06-04 23:31:25+00:00,53962,109142
738891149612572673,2016-06-04 00:32:32+00:00,6,97
738885046782832640,2016-06-04 00:08:17+00:00,1063,3558
738883359779196928,2016-06-04 00:01:35+00:00,734,3103
738537504001953792,2016-06-03 01:07:16+00:00,1430,4784
738402415918125056,2016-06-02 16:10:29+00:00,763,3064
738184450748633089,2016-06-02 01:44:22+00:00,1135,4052
738166403467907072,2016-06-02 00:32:39+00:00,3094,8247
738156290900254721,2016-06-01 23:52:28+00:00,594,2332
737826014890496000,2016-06-01 02:00:04+00:00,1641,4944
737800304142471168,2016-06-01 00:17:54+00:00,3222,9427
737678689543020544,2016-05-31 16:14:39+00:00,1227,4736
737445876994609152,2016-05-31 00:49:32+00:00,4147,9646
737322739594330112,2016-05-30 16:40:14+00:00,751,3383
737310737551491075,2016-05-30 15:52:33+00:00,6886,13786
736736130620620800,2016-05-29 01:49:16+00:00,1588,3973
736392552031657984,2016-05-28 03:04:00+00:00,6811,16664
736365877722001409,2016-05-28 01:18:00+00:00,1145,3741
736225175608430592,2016-05-27 15:58:54+00:00,2596,7642
736010884653420544,2016-05-27 01:47:23+00:00,2752,7381
735991953473572864,2016-05-27 00:32:10+00:00,1051,3354
735648611367784448,2016-05-26 01:47:51+00:00,1033,3809
735635087207878657,2016-05-26 00:54:06+00:00,2189,5786
735274964362878976,2016-05-25 01:03:06+00:00,4650,12278
735256018284875776,2016-05-24 23:47:49+00:00,822,3136
735137028879360001,2016-05-24 15:55:00+00:00,900,2947
734912297295085568,2016-05-24 01:02:00+00:00,490,2594
734787690684657664,2016-05-23 16:46:51+00:00,5880,11798
734776360183431168,2016-05-23 16:01:50+00:00,496,2369
734559631394082816,2016-05-23 01:40:38+00:00,363,1400
733828123016450049,2016-05-21 01:13:53+00:00,729,3360
733822306246479872,2016-05-21 00:50:46+00:00,954,3463
733482008106668032,2016-05-20 02:18:32+00:00,872,2933
733460102733135873,2016-05-20 00:51:30+00:00,1168,3937
733109485275860992,2016-05-19 01:38:16+00:00,15853,50323
732732193018155009,2016-05-18 00:39:02+00:00,492,2280
732726085725589504,2016-05-18 00:14:46+00:00,819,3347
732585889486888962,2016-05-17 14:57:41+00:00,724,3436
732375214819057664,2016-05-17 01:00:32+00:00,2329,7584
732005617171337216,2016-05-16 00:31:53+00:00,4985,13984
731285275100512256,2016-05-14 00:49:30+00:00,924,3290
731156023742988288,2016-05-13 16:15:54+00:00,1172,3608
730924654643314689,2016-05-13 00:56:32+00:00,1837,5769
730573383004487680,2016-05-12 01:40:42+00:00,1966,4564
730427201120833536,2016-05-11 15:59:50+00:00,960,3274
730211855403241472,2016-05-11 01:44:07+00:00,979,3571
730196704625098752,2016-05-11 00:43:55+00:00,1736,4520
729854734790754305,2016-05-10 02:05:03+00:00,1040,3794
729838605770891264,2016-05-10 01:00:58+00:00,349,1629
729823566028484608,2016-05-10 00:01:12+00:00,1152,3718
729463711119904772,2016-05-09 00:11:16+00:00,2143,5419
729113531270991872,2016-05-08 00:59:46+00:00,295,1763
728986383096946689,2016-05-07 16:34:32+00:00,752,2942
728760639972315136,2016-05-07 01:37:30+00:00,1579,4370
728751179681943552,2016-05-07 00:59:55+00:00,630,2597
728653952833728512,2016-05-06 18:33:34+00:00,963,3110
728409960103686147,2016-05-06 02:24:02+00:00,1863,4600
728387165835677696,2016-05-06 00:53:27+00:00,890,3486
728046963732717569,2016-05-05 02:21:37+00:00,1111,4021
728035342121635841,2016-05-05 01:35:26+00:00,1549,4265
728015554473250816,2016-05-05 00:16:48+00:00,1017,3878
727685679342333952,2016-05-04 02:26:00+00:00,588,2790
727644517743104000,2016-05-03 23:42:26+00:00,1624,5507
727524757080539137,2016-05-03 15:46:33+00:00,1115,4190
727314416056803329,2016-05-03 01:50:44+00:00,689,3124
727286334147182592,2016-05-02 23:59:09+00:00,764,2874
727175381690781696,2016-05-02 16:38:15+00:00,1276,3659
727155742655025152,2016-05-02 15:20:13+00:00,1223,3392
726935089318363137,2016-05-02 00:43:25+00:00,2265,6453
726887082820554753,2016-05-01 21:32:40+00:00,1399,3600
726828223124897792,2016-05-01 17:38:46+00:00,937,3360
726224900189511680,2016-04-30 01:41:23+00:00,1063,4158
725842289046749185,2016-04-29 00:21:01+00:00,2475,6656
725786712245440512,2016-04-28 20:40:11+00:00,1272,3929
725729321944506368,2016-04-28 16:52:08+00:00,1645,4892
725458796924002305,2016-04-27 22:57:10+00:00,569,1329
724983749226668032,2016-04-26 15:29:30+00:00,1198,3508
724771698126512129,2016-04-26 01:26:53+00:00,580,2202
724405726123311104,2016-04-25 01:12:38+00:00,1548,4962
724049859469295616,2016-04-24 01:38:33+00:00,1654,4058
724046343203856385,2016-04-24 01:24:35+00:00,521,2504
724004602748780546,2016-04-23 22:38:43+00:00,1419,3919
723912936180330496,2016-04-23 16:34:28+00:00,1150,3665
723688335806480385,2016-04-23 01:41:59+00:00,2700,7195
723673163800948736,2016-04-23 00:41:42+00:00,830,2848
723179728551723008,2016-04-21 16:00:57+00:00,1729,4962
722974582966214656,2016-04-21 02:25:47+00:00,1461,3849
722613351520608256,2016-04-20 02:30:23+00:00,1528,4670
721503162398597120,2016-04-17 00:58:53+00:00,1682,4329
721001180231503872,2016-04-15 15:44:11+00:00,569,2384
720785406564900865,2016-04-15 01:26:47+00:00,716,2903
720775346191278080,2016-04-15 00:46:48+00:00,598,2305
720415127506415616,2016-04-14 00:55:25+00:00,1394,3879
720389942216527872,2016-04-13 23:15:21+00:00,2310,5984
720340705894408192,2016-04-13 19:59:42+00:00,904,2683
720059472081784833,2016-04-13 01:22:10+00:00,1042,3622
720043174954147842,2016-04-13 00:17:25+00:00,1867,4658
719991154352222208,2016-04-12 20:50:42+00:00,1616,4563
719704490224398336,2016-04-12 01:51:36+00:00,1324,4270
719551379208073216,2016-04-11 15:43:12+00:00,1760,4738
719367763014393856,2016-04-11 03:33:34+00:00,701,2639
719339463458033665,2016-04-11 01:41:07+00:00,1145,4192
719332531645071360,2016-04-11 01:13:34+00:00,884,3238
718971898235854848,2016-04-10 01:20:33+00:00,1004,3270
718939241951195136,2016-04-09 23:10:47+00:00,1622,4914
718631497683582976,2016-04-09 02:47:55+00:00,7404,17723
718613305783398402,2016-04-09 01:35:37+00:00,442,2303
718540630683709445,2016-04-08 20:46:50+00:00,945,2290
718460005985447936,2016-04-08 15:26:28+00:00,486,2542
718454725339934721,2016-04-08 15:05:29+00:00,1405,4577
718246886998687744,2016-04-08 01:19:36+00:00,460,1797
718234618122661888,2016-04-08 00:30:51+00:00,929,3636
717841801130979328,2016-04-06 22:29:56+00:00,556,2313
717790033953034240,2016-04-06 19:04:14+00:00,1011,2677
717537687239008257,2016-04-06 02:21:30+00:00,1709,5439
717428917016076293,2016-04-05 19:09:17+00:00,418,1517
717421804990701568,2016-04-05 18:41:02+00:00,774,2943
717047459982213120,2016-04-04 17:53:31+00:00,1780,5903
717009362452090881,2016-04-04 15:22:08+00:00,889,3036
716802964044845056,2016-04-04 01:41:58+00:00,1081,4046
716791146589110272,2016-04-04 00:55:01+00:00,1476,7786
716730379797970944,2016-04-03 20:53:33+00:00,404,1156
716447146686459905,2016-04-03 02:08:05+00:00,5441,12269
716439118184652801,2016-04-03 01:36:11+00:00,196,2244
716285507865542656,2016-04-02 15:25:47+00:00,981,2610
716080869887381504,2016-04-02 01:52:38+00:00,1755,6380
715928423106027520,2016-04-01 15:46:52+00:00,813,2991
715758151270801409,2016-04-01 04:30:16+00:00,1322,3490
715733265223708672,2016-04-01 02:51:22+00:00,1567,4388
715704790270025728,2016-04-01 00:58:13+00:00,528,2610
715696743237730304,2016-04-01 00:26:15+00:00,1197,3681
715680795826982913,2016-03-31 23:22:53+00:00,1481,4039
715360349751484417,2016-03-31 02:09:32+00:00,1449,5139
715342466308784130,2016-03-31 00:58:29+00:00,639,2860
715220193576927233,2016-03-30 16:52:36+00:00,603,2267
715200624753819648,2016-03-30 15:34:51+00:00,1736,4854
715009755312439296,2016-03-30 02:56:24+00:00,1138,3902
714982300363173890,2016-03-30 01:07:18+00:00,957,3504
714962719905021952,2016-03-29 23:49:30+00:00,3941,6909
714957620017307648,2016-03-29 23:29:14+00:00,1305,3897
714631576617938945,2016-03-29 01:53:39+00:00,924,3078
